ID,Obscure ID,Entity,Type,Account Subdomain,dashboard_url
9210,BKVXmen3,Key Momentum Management Company,Management Company,keymomentum,https://keymomentum.decilehub.com/firm_admin/entities/BKVXmen3/dashboard
9209,oND7oXKR,Fortech VC Fund,Fund,fortech,https://fortech.decilehub.com/firm_admin/entities/oND7oXKR/dashboard
9208,mnjQ1ONL,Fortech VC GP,General Partnership,fortech,https://fortech.decilehub.com/firm_admin/entities/mnjQ1ONL/dashboard
9207,WN6prB83,Fortech VC Management Company,Management Company,fortech,https://fortech.decilehub.com/firm_admin/entities/WN6prB83/dashboard
9206,yKvJXQKx,H7B Group Fund,Fund,h7bgroup,https://h7bgroup.decilehub.com/firm_admin/entities/yKvJXQKx/dashboard
9205,L8ZQebnO,H7B Group GP,General Partnership,h7bgroup,https://h7bgroup.decilehub.com/firm_admin/entities/L8ZQebnO/dashboard
9204,GNMOB981,H7B Group Management Company,Management Company,h7bgroup,https://h7bgroup.decilehub.com/firm_admin/entities/GNMOB981/dashboard
9203,zKq1zLK5,RV Fund,Fund,rv,https://rv.decilehub.com/firm_admin/entities/zKq1zLK5/dashboard
9202,LnpLGMn4,RV GP,General Partnership,rv,https://rv.decilehub.com/firm_admin/entities/LnpLGMn4/dashboard
9201,RneboQ8q,RV Management Company,Management Company,rv,https://rv.decilehub.com/firm_admin/entities/RneboQ8q/dashboard
9200,7Na3j38D,Africa Invest Fund,Fund,africainvest,https://africainvest.decilehub.com/firm_admin/entities/7Na3j38D/dashboard
9199,J8PVzLNA,Africa Invest GP,General Partnership,africainvest,https://africainvest.decilehub.com/firm_admin/entities/J8PVzLNA/dashboard
9198,BKVXm7n3,Africa Invest Management Company,Management Company,africainvest,https://africainvest.decilehub.com/firm_admin/entities/BKVXm7n3/dashboard
9197,oND7oAKR,To-make-it Fund,Fund,tomakeit,https://tomakeit.decilehub.com/firm_admin/entities/oND7oAKR/dashboard
9196,mnjQ1oNL,To-make-it GP,General Partnership,tomakeit,https://tomakeit.decilehub.com/firm_admin/entities/mnjQ1oNL/dashboard
9195,WN6pmd83,To-make-it Management Company,Management Company,tomakeit,https://tomakeit.decilehub.com/firm_admin/entities/WN6pmd83/dashboard
9194,yKvJmZKx,8th season capital Fund,Fund,visionfund,https://visionfund.decilehub.com/firm_admin/entities/yKvJmZKx/dashboard
9193,L8ZQpmnO,8th season capital GP,General Partnership,visionfund,https://visionfund.decilehub.com/firm_admin/entities/L8ZQpmnO/dashboard
9192,GNMO0x81,8th season capital Management Company,Management Company,visionfund,https://visionfund.decilehub.com/firm_admin/entities/GNMO0x81/dashboard
9191,zKq1k5K5,TerraHorizon VC Fund,Fund,terrahorizon,https://terrahorizon.decilehub.com/firm_admin/entities/zKq1k5K5/dashboard
9190,LnpLzxn4,TerraHorizon VC GP,General Partnership,terrahorizon,https://terrahorizon.decilehub.com/firm_admin/entities/LnpLzxn4/dashboard
9189,RnebEz8q,TerraHorizon VC Management Company,Management Company,terrahorizon,https://terrahorizon.decilehub.com/firm_admin/entities/RnebEz8q/dashboard
9188,7Na3Dz8D,Apex Ventures Fund,Fund,apexvc,https://apexvc.decilehub.com/firm_admin/entities/7Na3Dz8D/dashboard
9187,WnWo0knE,Apex Ventures GP,General Partnership,apexvc,https://apexvc.decilehub.com/firm_admin/entities/WnWo0knE/dashboard
9186,9KRb0XKp,Apex Ventures Management Company,Management Company,apexvc,https://apexvc.decilehub.com/firm_admin/entities/9KRb0XKp/dashboard
9185,OnYQeanV,Atkinson Ventures Fund,Fund,atkinsonventures,https://atkinsonventures.decilehub.com/firm_admin/entities/OnYQeanV/dashboard
9184,EK4aLLN4,Atkinson Ventures GP,General Partnership,atkinsonventures,https://atkinsonventures.decilehub.com/firm_admin/entities/EK4aLLN4/dashboard
9183,08xVaONW,Atkinson Ventures Management Company,Management Company,atkinsonventures,https://atkinsonventures.decilehub.com/firm_admin/entities/08xVaONW/dashboard
9182,l8yPe5nZ,DisruptX Fund,Fund,disruptx,https://disruptx.decilehub.com/firm_admin/entities/l8yPe5nZ/dashboard
9181,g8bXV7Nx,DisruptX GP,General Partnership,disruptx,https://disruptx.decilehub.com/firm_admin/entities/g8bXV7Nx/dashboard
9180,3N9Q07NJ,DisruptX Management Company,Management Company,disruptx,https://disruptx.decilehub.com/firm_admin/entities/3N9Q07NJ/dashboard
9179,WnwPrA84,ASLATI Fund,Fund,aslati,https://aslati.decilehub.com/firm_admin/entities/WnwPrA84/dashboard
9178,9KJQ0y8Z,ASLATI GP,General Partnership,aslati,https://aslati.decilehub.com/firm_admin/entities/9KJQ0y8Z/dashboard
9177,6N09zAny,ASLATI Management Company,Management Company,aslati,https://aslati.decilehub.com/firm_admin/entities/6N09zAny/dashboard
9176,6NQOWA8r,Fibonacci X Fund,Fund,fibonaccix,https://fibonaccix.decilehub.com/firm_admin/entities/6NQOWA8r/dashboard
9175,gNrwldn1,Fibonacci X GP,General Partnership,fibonaccix,https://fibonaccix.decilehub.com/firm_admin/entities/gNrwldn1/dashboard
9174,y8mwBYNW,Fibonacci X Management Company,Management Company,fibonaccix,https://fibonaccix.decilehub.com/firm_admin/entities/y8mwBYNW/dashboard
9173,GNX0a4Ng,Concepta Ventures Fund,Fund,concepta,https://concepta.decilehub.com/firm_admin/entities/GNX0a4Ng/dashboard
9172,PKLO0x82,Concepta Ventures GP,General Partnership,concepta,https://concepta.decilehub.com/firm_admin/entities/PKLO0x82/dashboard
9171,3nOO0An6,Concepta Ventures Management Company,Management Company,concepta,https://concepta.decilehub.com/firm_admin/entities/3nOO0An6/dashboard
9170,bnlRgMKa,AI Tinkerers One Shot Fund,Fund,aitinkerers,https://aitinkerers.decilehub.com/firm_admin/entities/bnlRgMKa/dashboard
9169,kKkz2L8j,AI Tinkerers One Shot GP,General Partnership,aitinkerers,https://aitinkerers.decilehub.com/firm_admin/entities/kKkz2L8j/dashboard
9168,3nzwpP8m,AI Tinkerers One Shot Management Company,Management Company,aitinkerers,https://aitinkerers.decilehub.com/firm_admin/entities/3nzwpP8m/dashboard
9167,9nG94BKm,Sunbird Ventures Fund,Fund,sunbird,https://sunbird.decilehub.com/firm_admin/entities/9nG94BKm/dashboard
9166,0ndVoRKA,Sunbird Ventures GP,General Partnership,sunbird,https://sunbird.decilehub.com/firm_admin/entities/0ndVoRKA/dashboard
9165,p8BG04Kk,Sunbird Ventures Management Company,Management Company,sunbird,https://sunbird.decilehub.com/firm_admin/entities/p8BG04Kk/dashboard
9164,g8gy59NZ,Stride Capital Fund,Fund,stride,https://stride.decilehub.com/firm_admin/entities/g8gy59NZ/dashboard
9163,yN21lkKQ,Stride Capital GP,General Partnership,stride,https://stride.decilehub.com/firm_admin/entities/yN21lkKQ/dashboard
9162,PN7qry80,Stride Capital Management Company,Management Company,stride,https://stride.decilehub.com/firm_admin/entities/PN7qry80/dashboard
9161,zn1bk08o,TAIA Ventures Fund,Fund,taiaventures,https://taiaventures.decilehub.com/firm_admin/entities/zn1bk08o/dashboard
9160,1NA60JnX,TAIA Ventures GP,General Partnership,taiaventures,https://taiaventures.decilehub.com/firm_admin/entities/1NA60JnX/dashboard
9159,3K5eX4KQ,TAIA Ventures Management Company,Management Company,taiaventures,https://taiaventures.decilehub.com/firm_admin/entities/3K5eX4KQ/dashboard
9158,2N3wO4Ny,Fikra Venture Studio Fund,Fund,fikra,https://fikra.decilehub.com/firm_admin/entities/2N3wO4Ny/dashboard
9157,2nEb0P8Z,Fikra Venture Studio GP,General Partnership,fikra,https://fikra.decilehub.com/firm_admin/entities/2nEb0P8Z/dashboard
9156,w8owGw8q,Fikra Venture Studio Management Company,Management Company,fikra,https://fikra.decilehub.com/firm_admin/entities/w8owGw8q/dashboard
9155,J8PV0LNA,Carbyne Capital Fund,Fund,carbynecapital,https://carbynecapital.decilehub.com/firm_admin/entities/J8PV0LNA/dashboard
9154,BKVXJ7n3,Carbyne Capital GP,General Partnership,carbynecapital,https://carbynecapital.decilehub.com/firm_admin/entities/BKVXJ7n3/dashboard
9153,oND70AKR,Carbyne Capital Management Company,Management Company,carbynecapital,https://carbynecapital.decilehub.com/firm_admin/entities/oND70AKR/dashboard
9152,mnjQ7oNL,Studio 49 Fund,Fund,studio49,https://studio49.decilehub.com/firm_admin/entities/mnjQ7oNL/dashboard
9151,WN6pGd83,Studio 49 GP,General Partnership,studio49,https://studio49.decilehub.com/firm_admin/entities/WN6pGd83/dashboard
9150,yKvJkZKx,Studio 49 Management Company,Management Company,studio49,https://studio49.decilehub.com/firm_admin/entities/yKvJkZKx/dashboard
9149,L8ZQwmnO,Early Morning VC Fund,Fund,earlymorningvc,https://earlymorningvc.decilehub.com/firm_admin/entities/L8ZQwmnO/dashboard
9148,GNMOwx81,Early Morning VC GP,General Partnership,earlymorningvc,https://earlymorningvc.decilehub.com/firm_admin/entities/GNMOwx81/dashboard
9147,zKq1g5K5,Early Morning VC Management Company,Management Company,earlymorningvc,https://earlymorningvc.decilehub.com/firm_admin/entities/zKq1g5K5/dashboard
9146,LnpL2xn4,Marksman Ventures Fund,Fund,marksmanventures,https://marksmanventures.decilehub.com/firm_admin/entities/LnpL2xn4/dashboard
9145,Rnebjz8q,Marksman Ventures GP,General Partnership,marksmanventures,https://marksmanventures.decilehub.com/firm_admin/entities/Rnebjz8q/dashboard
9144,7Na3Mz8D,Marksman Ventures Management Company,Management Company,marksmanventures,https://marksmanventures.decilehub.com/firm_admin/entities/7Na3Mz8D/dashboard
9143,WnWowknE,Unlock Pacific Ventures Fund,Fund,unlock,https://unlock.decilehub.com/firm_admin/entities/WnWowknE/dashboard
9142,9KRbWXKp,Unlock Pacific Ventures GP,General Partnership,unlock,https://unlock.decilehub.com/firm_admin/entities/9KRbWXKp/dashboard
9141,OnYQwanV,Unlock Pacific Ventures Management Company,Management Company,unlock,https://unlock.decilehub.com/firm_admin/entities/OnYQwanV/dashboard
9140,EK4aBLN4,EdgeOne Venture Partners Fund,Fund,edgeonevp,https://edgeonevp.decilehub.com/firm_admin/entities/EK4aBLN4/dashboard
9139,08xVOONW,EdgeOne Venture Partners GP,General Partnership,edgeonevp,https://edgeonevp.decilehub.com/firm_admin/entities/08xVOONW/dashboard
9138,l8yPL5nZ,EdgeOne Venture Partners Management Company,Management Company,edgeonevp,https://edgeonevp.decilehub.com/firm_admin/entities/l8yPL5nZ/dashboard
9137,g8bXZ7Nx,Avant Labs Fund,Fund,avantlabs,https://avantlabs.decilehub.com/firm_admin/entities/g8bXZ7Nx/dashboard
9136,3N9Ql7NJ,Avant Labs GP,General Partnership,avantlabs,https://avantlabs.decilehub.com/firm_admin/entities/3N9Ql7NJ/dashboard
9135,WnwPlA84,Avant Labs Management Company,Management Company,avantlabs,https://avantlabs.decilehub.com/firm_admin/entities/WnwPlA84/dashboard
9134,9KJQwy8Z,Suriyana Capital,Fund,suricap,https://suricap.decilehub.com/firm_admin/entities/9KJQwy8Z/dashboard
9133,6N091Any,Women's Equity Lab - Silicon Valley GP,General Partnership,suricap,https://suricap.decilehub.com/firm_admin/entities/6N091Any/dashboard
9132,6NQOwA8r,Women's Equity Lab - Silicon Valley Management Company,Management Company,suricap,https://suricap.decilehub.com/firm_admin/entities/6NQOwA8r/dashboard
9131,gNrwBdn1,Three Point Zero Ventures Fund,Fund,threepointzero,https://threepointzero.decilehub.com/firm_admin/entities/gNrwBdn1/dashboard
9130,y8mwAYNW,Three Point Zero Ventures GP,General Partnership,threepointzero,https://threepointzero.decilehub.com/firm_admin/entities/y8mwAYNW/dashboard
9129,GNX0w4Ng,Three Point Zero Ventures Management Company,Management Company,threepointzero,https://threepointzero.decilehub.com/firm_admin/entities/GNX0w4Ng/dashboard
9128,PKLOwx82,Endure Quantum Fund,Fund,icpc,https://icpc.decilehub.com/firm_admin/entities/PKLOwx82/dashboard
9127,3nOOwAn6,Endure Quantum Fund GP,General Partnership,icpc,https://icpc.decilehub.com/firm_admin/entities/3nOOwAn6/dashboard
9126,bnlR5MKa,Endure Capital Fund Management Company,Management Company,icpc,https://icpc.decilehub.com/firm_admin/entities/bnlR5MKa/dashboard
9125,kKkz3L8j,XL Ventures Fund,Fund,xlventures,https://xlventures.decilehub.com/firm_admin/entities/kKkz3L8j/dashboard
9124,3nzwWP8m,XL Ventures GP,General Partnership,xlventures,https://xlventures.decilehub.com/firm_admin/entities/3nzwWP8m/dashboard
9123,9nG9wBKm,XL Ventures Management Company,Management Company,xlventures,https://xlventures.decilehub.com/firm_admin/entities/9nG9wBKm/dashboard
9122,0ndV6RKA,"Treasure Coast Ventures Fund I, LP",Fund,treasurecoastventures,https://treasurecoastventures.decilehub.com/firm_admin/entities/0ndV6RKA/dashboard
9121,p8BGw4Kk,"Treasure Coast Ventures GP, LLC",General Partnership,treasurecoastventures,https://treasurecoastventures.decilehub.com/firm_admin/entities/p8BGw4Kk/dashboard
9120,g8gyV9NZ,"Treasure Coast Ventures, LLC",Management Company,treasurecoastventures,https://treasurecoastventures.decilehub.com/firm_admin/entities/g8gyV9NZ/dashboard
9119,yN212kKQ,Heart & Mind Fund,Fund,silab,https://silab.decilehub.com/firm_admin/entities/yN212kKQ/dashboard
9118,PN7qWy80,Sila B GP,General Partnership,silab,https://silab.decilehub.com/firm_admin/entities/PN7qWy80/dashboard
9117,zn1b708o,Sila B Management Company,Management Company,silab,https://silab.decilehub.com/firm_admin/entities/zn1b708o/dashboard
9116,1NA6wJnX,Food Seed Tech VC firm Fund,Fund,foodseedtechvc,https://foodseedtechvc.decilehub.com/firm_admin/entities/1NA6wJnX/dashboard
9115,3K5ed4KQ,FoodSeedTech VC GP,General Partnership,foodseedtechvc,https://foodseedtechvc.decilehub.com/firm_admin/entities/3K5ed4KQ/dashboard
9114,2N3wg4Ny,FoodSeedTech VC & Accelerator,Management Company,foodseedtechvc,https://foodseedtechvc.decilehub.com/firm_admin/entities/2N3wg4Ny/dashboard
9113,2nEbwP8Z,Luna VC Fund,Fund,lunavcc,https://lunavcc.decilehub.com/firm_admin/entities/2nEbwP8Z/dashboard
9112,w8ow7w8q,Luna VC GP,General Partnership,lunavcc,https://lunavcc.decilehub.com/firm_admin/entities/w8ow7w8q/dashboard
9111,J8PVwLNA,Luna VC Management Company,Management Company,lunavcc,https://lunavcc.decilehub.com/firm_admin/entities/J8PVwLNA/dashboard
9110,BKVXw7n3,CORE angels MEA Fund,Fund,coremea,https://coremea.decilehub.com/firm_admin/entities/BKVXw7n3/dashboard
9109,oND7wAKR,CORE angels MEA GP,General Partnership,coremea,https://coremea.decilehub.com/firm_admin/entities/oND7wAKR/dashboard
9108,mnjQEoNL,CORE angels MEA Management Company,Management Company,coremea,https://coremea.decilehub.com/firm_admin/entities/mnjQEoNL/dashboard
9107,WN6pjd83,Tomorrow Biotech Fund,Fund,tomorrowbiotech,https://tomorrowbiotech.decilehub.com/firm_admin/entities/WN6pjd83/dashboard
9106,yKvJoZKx,Tomorrow Biotech GP,General Partnership,tomorrowbiotech,https://tomorrowbiotech.decilehub.com/firm_admin/entities/yKvJoZKx/dashboard
9105,L8ZQ3mnO,Tomorrow Biotech Management Company,Management Company,tomorrowbiotech,https://tomorrowbiotech.decilehub.com/firm_admin/entities/L8ZQ3mnO/dashboard
9104,GNMOex81,Anica Fund,Fund,anica,https://anica.decilehub.com/firm_admin/entities/GNMOex81/dashboard
9103,zKq165K5,Anica GP,General Partnership,anica,https://anica.decilehub.com/firm_admin/entities/zKq165K5/dashboard
9102,LnpLvxn4,Anica Management Company,Management Company,anica,https://anica.decilehub.com/firm_admin/entities/LnpLvxn4/dashboard
9101,Rnebkz8q,LEAP Investment Fund,Fund,leapinvestment,https://leapinvestment.decilehub.com/firm_admin/entities/Rnebkz8q/dashboard
9100,7Na3Bz8D,LEAP Investment GP,General Partnership,leapinvestment,https://leapinvestment.decilehub.com/firm_admin/entities/7Na3Bz8D/dashboard
9099,J8PVM7NA,LEAP Investment Management Company,Management Company,leapinvestment,https://leapinvestment.decilehub.com/firm_admin/entities/J8PVM7NA/dashboard
9098,BKVXV0n3,Ridiculous Ventures Fund,Fund,ridiculousvc,https://ridiculousvc.decilehub.com/firm_admin/entities/BKVXV0n3/dashboard
9097,oND7doKR,Ridiculous Ventures GP,General Partnership,ridiculousvc,https://ridiculousvc.decilehub.com/firm_admin/entities/oND7doKR/dashboard
9096,mnjQa7NL,Ridiculous Ventures Management Company,Management Company,ridiculousvc,https://ridiculousvc.decilehub.com/firm_admin/entities/mnjQa7NL/dashboard
9095,WN6pjG83,D3seedfund Fund,Fund,d3seedfund,https://d3seedfund.decilehub.com/firm_admin/entities/WN6pjG83/dashboard
9094,yKvJooKx,D3seedfund GP,General Partnership,d3seedfund,https://d3seedfund.decilehub.com/firm_admin/entities/yKvJooKx/dashboard
9093,L8ZQ3VnO,D3seedfund Management Company,Management Company,d3seedfund,https://d3seedfund.decilehub.com/firm_admin/entities/L8ZQ3VnO/dashboard
9092,GNMOeV81,uzvc Fund,Fund,uzvc,https://uzvc.decilehub.com/firm_admin/entities/GNMOeV81/dashboard
9091,zKq16VK5,uzvc GP,General Partnership,uzvc,https://uzvc.decilehub.com/firm_admin/entities/zKq16VK5/dashboard
9090,LnpLvan4,uzvc Management Company,Management Company,uzvc,https://uzvc.decilehub.com/firm_admin/entities/LnpLvan4/dashboard
9089,Rnebk28q,Citta Capital Fund,Fund,cittacapital,https://cittacapital.decilehub.com/firm_admin/entities/Rnebk28q/dashboard
9088,7Na3B08D,Citta Capital GP,General Partnership,cittacapital,https://cittacapital.decilehub.com/firm_admin/entities/7Na3B08D/dashboard
9087,WnWoP7nE,Citta Capital Management Company,Management Company,cittacapital,https://cittacapital.decilehub.com/firm_admin/entities/WnWoP7nE/dashboard
9086,9KRbvqKp,Big Basin Group Fund,Fund,bbg,https://bbg.decilehub.com/firm_admin/entities/9KRbvqKp/dashboard
9085,OnYQE4nV,Big Basin Group GP,General Partnership,bbg,https://bbg.decilehub.com/firm_admin/entities/OnYQE4nV/dashboard
9084,EK4avxN4,Big Basin Group Management Company,Management Company,bbg,https://bbg.decilehub.com/firm_admin/entities/EK4avxN4/dashboard
9083,08xV3BNW,Everest Ventures Fund,Fund,everestventures,https://everestventures.decilehub.com/firm_admin/entities/08xV3BNW/dashboard
9082,l8yP51nZ,Everest Ventures GP,General Partnership,everestventures,https://everestventures.decilehub.com/firm_admin/entities/l8yP51nZ/dashboard
9081,g8bXdLNx,Everest Ventures Management Company,Management Company,everestventures,https://everestventures.decilehub.com/firm_admin/entities/g8bXdLNx/dashboard
9080,3N9QPVNJ,Leonidas Fund,Fund,leonidas,https://leonidas.decilehub.com/firm_admin/entities/3N9QPVNJ/dashboard
9079,WnwPEp84,Leonidas GP,General Partnership,leonidas,https://leonidas.decilehub.com/firm_admin/entities/WnwPEp84/dashboard
9078,9KJQLR8Z,Leonidas Management Company,Management Company,leonidas,https://leonidas.decilehub.com/firm_admin/entities/9KJQLR8Z/dashboard
9077,6N09pany,big_bets Fund,Fund,bigbets,https://bigbets.decilehub.com/firm_admin/entities/6N09pany/dashboard
9076,6NQOZQ8r,big_bets GP,General Partnership,bigbets,https://bigbets.decilehub.com/firm_admin/entities/6NQOZQ8r/dashboard
9075,gNrwjDn1,big_bets Management Company,Management Company,bigbets,https://bigbets.decilehub.com/firm_admin/entities/gNrwjDn1/dashboard
9074,y8mwWRNW,SuperCharger Ventures Fund,Fund,scv,https://scv.decilehub.com/firm_admin/entities/y8mwWRNW/dashboard
